timestamp,lat,lon,hMSL,fixType,numSV
175757.00,60.31955783333333,24.830812999999996,95.2,4,12
175758.00,60.31955783333333,24.830812999999996,95.2,4,12
175759.00,60.31955783333333,24.830812999999996,95.2,4,12
175800.00,60.31955783333333,24.830812999999996,95.2,4,12
175801.00,60.31955783333333,24.830812999999996,95.2,4,12
175802.00,60.31955783333333,24.830812999999996,95.2,4,12
175803.00,60.31955783333333,24.830812999999996,95.2,4,12
175804.00,60.31955783333333,24.830812999999996,95.2,4,12
175805.00,60.31955783333333,24.830812999999996,95.2,4,12
175806.00,60.31955783333333,24.830812999999996,95.2,4,12
175807.00,60.31955783333333,24.830812999999996,95.2,4,12
175808.00,60.31955783333333,24.830812999999996,95.2,4,12
175809.00,60.31955783333333,24.830812999999996,95.2,4,12
175810.00,60.31955783333333,24.830812999999996,95.2,4,12
175811.00,60.31955783333333,24.830812999999996,95.2,4,12
175813.00,60.31955783333333,24.830812999999996,95.2,4,12
175814.00,60.31955783333333,24.830812999999996,95.2,4,12
175815.00,60.31955783333333,24.830812999999996,95.2,4,12
175816.00,60.31955783333333,24.830812999999996,95.2,4,12
175817.00,60.31955783333333,24.830812999999996,95.2,4,12
175818.00,60.31955766666667,24.830813166666665,95.2,4,12
175819.00,60.31955783333333,24.830812999999996,95.2,4,12
175820.00,60.31955783333333,24.830812999999996,95.2,4,12
175821.00,60.31955783333333,24.830812999999996,95.2,4,12
175822.00,60.31955783333333,24.830812999999996,95.2,4,12
175823.00,60.31955783333333,24.830813166666665,95.2,4,12
175824.00,60.31955783333333,24.830812999999996,95.2,4,12
175825.00,60.31955783333333,24.830812999999996,95.2,4,12
175826.00,60.31955783333333,24.830812999999996,95.2,4,12
175837.00,60.31955766666667,24.830812999999996,95.2,4,12
175838.00,60.31955766666667,24.830813166666665,95.2,4,12
175839.00,60.31955783333333,24.830812999999996,95.2,4,12
175840.00,60.31955783333333,24.830812999999996,95.2,4,12
175841.00,60.31955783333333,24.830813166666665,95.2,4,12
175842.00,60.31955783333333,24.830813166666665,95.2,4,12
175843.00,60.31955766666667,24.830812999999996,95.2,4,12
175844.00,60.31955766666667,24.830812999999996,95.2,4,12
175845.00,60.31955766666667,24.830812999999996,95.2,4,12
175846.00,60.31955783333333,24.830812999999996,95.2,4,12
175847.00,60.31955766666667,24.830813166666665,95.2,4,12
175849.00,60.31955766666667,24.830812999999996,95.2,4,12
175850.00,60.31955766666667,24.830812999999996,95.2,4,12
175851.00,60.31955766666667,24.830813166666665,95.2,4,12
175852.00,60.31955766666667,24.830813166666665,95.2,4,12
175853.00,60.31955766666667,24.830813166666665,95.2,4,12
175854.00,60.31955766666667,24.830812999999996,95.2,4,12
175855.00,60.31955783333333,24.830812999999996,95.2,4,12
175856.00,60.31955783333333,24.830812999999996,95.2,4,12
175857.00,60.31955783333333,24.830813166666665,95.2,4,12
175858.00,60.31955783333333,24.830813166666665,95.2,4,12
175859.00,60.31955783333333,24.830813166666665,95.2,4,12
175900.00,60.31955783333333,24.830813166666665,95.2,4,12
175901.00,60.31955766666667,24.830813166666665,95.2,4,12
175902.00,60.31955766666667,24.830813166666665,95.2,4,12
175903.00,60.31955783333333,24.830812999999996,95.2,4,12
175904.00,60.31955783333333,24.830812999999996,95.2,4,12
175916.00,60.31955783333333,24.830812999999996,95.2,4,12
175917.00,60.31955766666667,24.830813166666665,95.2,4,12
175918.00,60.31955766666667,24.830812999999996,95.2,4,12
175919.00,60.31955783333333,24.830812999999996,95.2,4,12
175921.00,60.31955783333333,24.830812999999996,95.2,4,12
175922.00,60.31955766666667,24.830813166666665,95.2,4,12
175923.00,60.31955766666667,24.830813166666665,95.2,4,12
175924.00,60.31955766666667,24.830812999999996,95.2,4,12
175925.00,60.31955783333333,24.830812999999996,95.2,4,12
175926.00,60.31955783333333,24.830812999999996,95.2,4,12
175927.00,60.31955783333333,24.830812999999996,95.2,4,12
175928.00,60.31955783333333,24.830812999999996,95.2,4,12
175930.00,60.31955783333333,24.830812999999996,95.2,4,12
175931.00,60.31955783333333,24.830812999999996,95.2,4,12
175932.00,60.31955783333333,24.830812999999996,95.2,4,12
175933.00,60.31955766666667,24.830813166666665,95.2,4,12
175934.00,60.31955766666667,24.830813166666665,95.2,4,12
175935.00,60.31955766666667,24.830813166666665,95.2,4,12
175937.00,60.31955783333333,24.830812999999996,95.2,4,12
175938.00,60.31955783333333,24.830812999999996,95.2,4,12
175939.00,60.31955766666667,24.830812999999996,95.2,4,12
175940.00,60.31955766666667,24.830813166666665,95.2,4,12
175941.00,60.31955783333333,24.830812999999996,95.2,4,12
175942.00,60.31955783333333,24.830813166666665,95.2,4,12
175943.00,60.31955766666667,24.830813166666665,95.2,4,12
175944.00,60.31955766666667,24.830813166666665,95.2,4,12
175945.00,60.31955766666667,24.830813166666665,95.2,4,12
175956.00,60.31955766666667,24.830813166666665,95.2,4,12
175957.00,60.31955766666667,24.830813166666665,95.2,4,12
175958.00,60.31955766666667,24.830813166666665,95.2,4,12
175959.00,60.31955766666667,24.830813166666665,95.2,4,12
180000.00,60.31955766666667,24.830813166666665,95.2,4,12
180012.00,60.31955766666667,24.830813166666665,95.2,4,12
180013.00,60.31955766666667,24.830813166666665,95.2,4,12
180014.00,60.31955766666667,24.830813166666665,95.2,4,12
180015.00,60.31955766666667,24.830813166666665,95.2,4,12
180016.00,60.31955766666667,24.830813166666665,95.2,4,12
180017.00,60.31955766666667,24.830813166666665,95.2,4,12
180018.00,60.31955766666667,24.830813166666665,95.2,4,12
180019.00,60.31955766666667,24.830813166666665,95.2,4,12
180030.00,60.31955766666667,24.830813166666665,95.2,4,12
180031.00,60.31955766666667,24.830813166666665,95.2,4,12
180032.00,60.31955766666667,24.830813166666665,95.2,4,12
180033.00,60.31955766666667,24.830813166666665,95.2,4,12
180034.00,60.31955766666667,24.830813166666665,95.2,4,12
180035.00,60.31955766666667,24.830813166666665,95.2,4,12
180036.00,60.31955766666667,24.830813166666665,95.2,4,12
180037.00,60.31955783333333,24.830813166666665,95.2,4,12
180038.00,60.31955766666667,24.830813166666665,95.2,4,12
180039.00,60.31955766666667,24.830813166666665,95.2,4,12
180040.00,60.31955766666667,24.830813333333335,95.2,4,12
180041.00,60.31955766666667,24.830813166666665,95.2,4,12
180042.00,60.31955766666667,24.830813166666665,95.2,4,12
180043.00,60.31955766666667,24.830813166666665,95.2,4,12
180055.00,60.31955766666667,24.830813166666665,95.2,4,12
180056.00,60.31955766666667,24.830813166666665,95.2,4,12
180057.00,60.31955783333333,24.830813166666665,95.2,4,12
180058.00,60.31955783333333,24.830813166666665,95.2,4,12
180059.00,60.31955766666667,24.830813166666665,95.2,4,12
180100.00,60.31955766666667,24.830813166666665,95.2,4,12
180101.00,60.31955783333333,24.830813166666665,95.2,4,12
180102.00,60.31955766666667,24.830813166666665,95.2,4,12
180103.00,60.31955783333333,24.830813166666665,95.2,4,12
180104.00,60.31955783333333,24.830813166666665,95.2,4,12
180105.00,60.31955783333333,24.830813166666665,95.2,4,12
180106.00,60.31955783333333,24.830813166666665,95.2,4,12
180107.00,60.31955783333333,24.830812999999996,95.2,4,12
180108.00,60.31955783333333,24.830812999999996,95.2,4,12
180109.00,60.31955783333333,24.830813166666665,95.2,4,12
180110.00,60.31955783333333,24.830813166666665,95.2,4,12
180111.00,60.31955783333333,24.830813166666665,95.2,4,12
180112.00,60.31955783333333,24.830813166666665,95.2,4,12
180113.00,60.31955783333333,24.830813166666665,95.2,4,12
180114.00,60.31955783333333,24.830813166666665,95.2,4,12
180115.00,60.31955783333333,24.830813166666665,95.2,4,12
180116.00,60.31955783333333,24.830813166666665,95.2,4,12
180117.00,60.31955783333333,24.830813166666665,95.2,4,12
180128.00,60.31955783333333,24.830813166666665,95.2,4,12
180129.00,60.31955783333333,24.830813166666665,95.2,4,12
180130.00,60.31955783333333,24.830813166666665,95.2,4,12
180131.00,60.31955766666667,24.830813166666665,95.2,4,12
180132.00,60.31955766666667,24.830813166666665,95.2,4,12
180133.00,60.31955766666667,24.830813166666665,95.2,4,12
180134.00,60.31955766666667,24.830813166666665,95.2,4,12
180135.00,60.31955766666667,24.830813166666665,95.2,4,12
180136.00,60.31955766666667,24.830813166666665,95.2,4,12
180137.00,60.31955766666667,24.830813166666665,95.2,4,12
180138.00,60.31955766666667,24.830813166666665,95.2,4,12
180139.00,60.31955766666667,24.830813166666665,95.2,4,12
180140.00,60.31955766666667,24.830813166666665,95.2,4,12
180142.00,60.31955766666667,24.830813166666665,95.2,4,12
180143.00,60.31955783333333,24.830813166666665,95.2,4,12
180144.00,60.31955783333333,24.830813166666665,95.2,4,12
180145.00,60.31955783333333,24.830813166666665,95.2,4,12
180146.00,60.31955783333333,24.830813166666665,95.2,4,12
180147.00,60.31955783333333,24.830813166666665,95.2,4,12
180148.00,60.31955783333333,24.830813166666665,95.2,4,12
180200.00,60.31955783333333,24.830813166666665,95.2,4,12
180201.00,60.31955783333333,24.830813166666665,95.2,4,12
180202.00,60.31955783333333,24.830813166666665,95.2,4,12
180203.00,60.31955783333333,24.830813166666665,95.2,4,12
180204.00,60.31955783333333,24.830813166666665,95.2,4,12
180205.00,60.31955783333333,24.830813166666665,95.2,4,12
180206.00,60.31955783333333,24.830813166666665,95.2,4,12
180207.00,60.31955766666667,24.830813166666665,95.2,4,12
180208.00,60.31955783333333,24.830813166666665,95.2,4,12
180209.00,60.31955783333333,24.830813166666665,95.2,4,12
180210.00,60.31955783333333,24.830813166666665,95.2,4,12
180212.00,60.31955783333333,24.830813166666665,95.2,4,12
180213.00,60.31955783333333,24.830813166666665,95.2,4,12
180214.00,60.31955783333333,24.830813166666665,95.2,4,12
180225.00,60.31955783333333,24.830813166666665,95.2,4,12
180226.00,60.31955783333333,24.830813166666665,95.2,4,12
180227.00,60.31955783333333,24.830813166666665,95.2,4,12
180228.00,60.31955783333333,24.830813166666665,95.2,4,12
180229.00,60.31955783333333,24.830813166666665,95.2,4,12
180241.00,60.31955783333333,24.830813166666665,95.2,4,12
180242.00,60.31955783333333,24.830813166666665,95.2,4,12
180243.00,60.31955783333333,24.830813166666665,95.2,4,12
180244.00,60.31955783333333,24.830813166666665,95.2,4,12
180245.00,60.31955783333333,24.830813166666665,95.2,4,12
180246.00,60.31955783333333,24.830813166666665,95.2,4,12
180247.00,60.31955766666667,24.830813166666665,95.2,4,12
180248.00,60.31955783333333,24.830813166666665,95.2,4,12
180249.00,60.31955766666667,24.830813166666665,95.2,4,12
180250.00,60.31955783333333,24.830813166666665,95.2,4,12
180251.00,60.31955766666667,24.830813333333335,95.2,4,12
180252.00,60.31955783333333,24.830813166666665,95.2,4,12
180253.00,60.31955783333333,24.830813166666665,95.2,4,12
180254.00,60.31955783333333,24.830813166666665,95.2,4,12
180255.00,60.31955783333333,24.830813333333335,95.2,4,12
180256.00,60.31955783333333,24.830813166666665,95.2,4,12
180257.00,60.31955783333333,24.830813166666665,95.2,4,12
180258.00,60.31955783333333,24.830813166666665,95.2,4,12
180259.00,60.31955783333333,24.830813166666665,95.2,4,12
180300.00,60.31955783333333,24.830813166666665,95.2,4,12
180311.00,60.31955783333333,24.830813166666665,95.2,4,12
180312.00,60.31955783333333,24.830813166666665,95.2,4,12
180313.00,60.31955783333333,24.830813166666665,95.2,4,12
180314.00,60.31955783333333,24.830813166666665,95.2,4,12
180315.00,60.31955783333333,24.830813166666665,95.2,4,12
180316.00,60.31955783333333,24.830813166666665,95.2,4,12
180318.00,60.31955783333333,24.830813166666665,95.2,4,12
180319.00,60.31955783333333,24.830813166666665,95.2,4,12
180320.00,60.31955783333333,24.830813166666665,95.2,4,12
180321.00,60.31955783333333,24.830813166666665,95.2,4,12
180322.00,60.31955783333333,24.830813166666665,95.2,4,12
180323.00,60.31955783333333,24.830813166666665,95.2,4,12
180324.00,60.31955783333333,24.830813166666665,95.2,4,12
180325.00,60.31955783333333,24.830813166666665,95.2,4,12
180326.00,60.31955783333333,24.830813166666665,95.2,4,12
180327.00,60.31955783333333,24.830813333333335,95.2,4,12
180328.00,60.31955783333333,24.830813333333335,95.2,4,12
180329.00,60.31955783333333,24.830813333333335,95.2,4,12
180330.00,60.31955783333333,24.830813333333335,95.2,4,12
180331.00,60.31955783333333,24.830813166666665,95.2,4,12
180332.00,60.31955783333333,24.830813333333335,95.2,4,12
180344.00,60.31955766666667,24.830813333333335,95.2,4,12
180345.00,60.31955783333333,24.830813333333335,95.2,4,12
180346.00,60.31955783333333,24.830813333333335,95.2,4,12
180347.00,60.31955783333333,24.830813333333335,95.2,4,12
180348.00,60.31955766666667,24.830813333333335,95.2,4,12
180349.00,60.31955783333333,24.830813166666665,95.2,4,12
180400.00,60.31955783333333,24.830813333333335,95.2,4,12
180401.00,60.31955783333333,24.830813333333335,95.2,4,12
180402.00,60.31955766666667,24.830813333333335,95.2,4,12
180414.00,60.31955783333333,24.830813333333335,95.2,4,12
180415.00,60.31955783333333,24.830813166666665,95.2,4,12
180417.00,60.31955783333333,24.830813333333335,95.2,4,12
180418.00,60.31955783333333,24.830813333333335,95.2,4,12
180419.00,60.31955783333333,24.830813166666665,95.2,4,12
180420.00,60.31955783333333,24.830813166666665,95.2,4,12
180421.00,60.31955783333333,24.830813333333335,95.2,4,12
180423.00,60.31955783333333,24.830813333333335,95.2,4,12
180424.00,60.31955783333333,24.830813166666665,95.2,4,12
180425.00,60.31955783333333,24.830813166666665,95.2,4,12
180426.00,60.31955783333333,24.830813166666665,95.2,4,12
180427.00,60.31955783333333,24.830813166666665,95.2,4,12
180428.00,60.31955783333333,24.830813333333335,95.2,4,12
180440.00,60.31955783333333,24.830813166666665,95.2,4,12
180441.00,60.31955783333333,24.830813166666665,95.2,4,12
180453.00,60.31955783333333,24.830813333333335,95.2,4,12
180454.00,60.31955783333333,24.830813166666665,95.2,4,12
180455.00,60.31955783333333,24.830813333333335,95.2,4,12
180457.00,60.31955783333333,24.830813166666665,95.2,4,12
180458.00,60.31955800000001,24.830813166666665,95.2,4,12
180459.00,60.31955783333333,24.830813166666665,95.2,4,12
180500.00,60.31955783333333,24.830813166666665,95.2,4,12
180501.00,60.31955783333333,24.830813166666665,95.2,4,12
180502.00,60.31955783333333,24.830813166666665,95.2,4,12
180503.00,60.31955783333333,24.830813166666665,95.2,4,12
180504.00,60.31955783333333,24.830813166666665,95.2,4,12
180505.00,60.31955783333333,24.830813166666665,95.2,4,12
180506.00,60.31955783333333,24.830813166666665,95.2,4,12
180507.00,60.31955800000001,24.830813166666665,95.2,4,12
180508.00,60.31955783333333,24.830813166666665,95.2,4,12
180509.00,60.31955783333333,24.830813166666665,95.2,4,12
180510.00,60.31955783333333,24.830813166666665,95.2,4,12
180511.00,60.31955783333333,24.830813166666665,95.2,4,12
180512.00,60.31955783333333,24.830813166666665,95.2,4,12
180513.00,60.31955800000001,24.830813166666665,95.2,4,12
180514.00,60.31955783333333,24.830813166666665,95.2,4,12
180515.00,60.31955783333333,24.830813166666665,95.2,4,12
180516.00,60.31955783333333,24.830813166666665,95.2,4,12
180517.00,60.31955783333333,24.830813166666665,95.2,4,12
180518.00,60.31955783333333,24.830813166666665,95.2,4,12
180519.00,60.31955783333333,24.830813166666665,95.2,4,12
180531.00,60.31955783333333,24.830813166666665,95.2,4,12
180532.00,60.31955783333333,24.830813333333335,95.2,4,12
180533.00,60.31955783333333,24.830813333333335,95.2,4,12
180534.00,60.31955783333333,24.830813333333335,95.2,4,12
180535.00,60.31955783333333,24.830813333333335,95.2,4,12
180536.00,60.31955783333333,24.830813333333335,95.2,4,12
180537.00,60.31955783333333,24.830813333333335,95.2,4,12
180538.00,60.31955783333333,24.830813333333335,95.2,4,12
180549.00,60.31955816666667,24.830812833333333,95.2,4,12
180550.00,60.31955816666667,24.830812833333333,95.2,4,12
180551.00,60.31955833333333,24.830812833333333,95.2,4,12
180552.00,60.31955816666667,24.830812833333333,95.2,4,12
180603.00,60.31955816666667,24.830812833333333,95.2,4,12
180604.00,60.31955816666667,24.830812833333333,95.2,4,12
180605.00,60.31955816666667,24.830812833333333,95.2,4,12
180606.00,60.31955816666667,24.830812833333333,95.2,4,12
180607.00,60.31955816666667,24.830812833333333,95.2,4,12
180619.00,60.31955816666667,24.830812833333333,95.2,4,12
180620.00,60.31955816666667,24.830812833333333,95.2,4,12
180621.00,60.31955816666667,24.830812833333333,95.2,4,12
180622.00,60.31955816666667,24.830812833333333,95.2,4,12
180623.00,60.31955816666667,24.830812833333333,95.2,4,12
180635.00,60.31955816666667,24.830812833333333,95.2,4,12
180636.00,60.31955833333333,24.830812666666663,95.2,4,12
180637.00,60.31955816666667,24.830812833333333,95.2,4,12
180638.00,60.31955833333333,24.830812666666663,95.2,4,12
180639.00,60.31955816666667,24.830812833333333,95.2,4,12
180640.00,60.31955816666667,24.830812833333333,95.2,4,12
180641.00,60.31955816666667,24.830812833333333,95.2,4,12
180642.00,60.31955816666667,24.830812833333333,95.2,4,12
180653.00,60.31955816666667,24.830812833333333,95.2,4,12
180654.00,60.31955816666667,24.830812833333333,95.2,4,12
180655.00,60.31955816666667,24.830812666666663,95.2,4,12
180656.00,60.31955816666667,24.830812666666663,95.2,4,12
180657.00,60.31955816666667,24.830812666666663,95.2,4,12
180708.00,60.31955816666667,24.830812833333333,95.2,4,12
180709.00,60.31955816666667,24.830812833333333,95.2,4,12
180710.00,60.31955816666667,24.830812833333333,95.2,4,12
180711.00,60.31955816666667,24.830812833333333,95.2,4,12
180712.00,60.31955816666667,24.830812833333333,95.2,4,12
180713.00,60.31955816666667,24.830812833333333,95.2,4,12
180714.00,60.31955816666667,24.830812833333333,95.2,4,12
180715.00,60.31955816666667,24.830812833333333,95.2,4,12
180716.00,60.31955816666667,24.830812833333333,95.2,4,12
180717.00,60.31955816666667,24.830812833333333,95.2,4,12
180718.00,60.31955816666667,24.830812833333333,95.2,4,12
180719.00,60.31955816666667,24.830812833333333,95.2,4,12
180720.00,60.31955816666667,24.830812833333333,95.2,4,12
180721.00,60.31955816666667,24.830812833333333,95.2,4,12
180722.00,60.31955816666667,24.830812833333333,95.2,4,12
180723.00,60.31955816666667,24.830812833333333,95.2,4,12
180724.00,60.31955816666667,24.830812833333333,95.2,4,12
180725.00,60.31955816666667,24.830812833333333,95.2,4,12
180726.00,60.31955816666667,24.830812833333333,95.2,4,12
180727.00,60.31955816666667,24.830812833333333,95.2,4,12
180728.00,60.31955816666667,24.830812833333333,95.2,4,12
180729.00,60.31955816666667,24.830812833333333,95.2,4,12
180730.00,60.31955816666667,24.830812833333333,95.2,4,12
180731.00,60.31955816666667,24.830812666666663,95.2,4,12
180732.00,60.31955816666667,24.830812666666663,95.2,4,12
180733.00,60.31955816666667,24.830812833333333,95.2,4,12
180734.00,60.31955816666667,24.830812833333333,95.2,4,12
180735.00,60.31955816666667,24.830812833333333,95.2,4,12
180736.00,60.31955816666667,24.830812833333333,95.2,4,12
180737.00,60.31955816666667,24.830812833333333,95.2,4,12
180738.00,60.31955816666667,24.830812833333333,95.2,4,12
180739.00,60.31955816666667,24.830812833333333,95.2,4,12
180740.00,60.31955816666667,24.830812833333333,95.2,4,12
180741.00,60.31955816666667,24.830812833333333,95.2,4,12
180742.00,60.31955816666667,24.830812833333333,95.2,4,12
180754.00,60.31955816666667,24.830812833333333,95.2,4,12
180755.00,60.31955816666667,24.830812833333333,95.2,4,12
180756.00,60.31955800000001,24.830812833333333,95.2,4,12
180757.00,60.31955816666667,24.830812833333333,95.2,4,12
180758.00,60.31955816666667,24.830812833333333,95.2,4,12
180759.00,60.31955816666667,24.830812833333333,95.2,4,12
180800.00,60.31955816666667,24.830812833333333,95.2,4,12
180801.00,60.31955800000001,24.830812833333333,95.2,4,12
180802.00,60.31955800000001,24.830812833333333,95.2,4,12
180803.00,60.31955800000001,24.830812833333333,95.2,4,12
180804.00,60.31955816666667,24.830812833333333,95.2,4,12
180805.00,60.31955816666667,24.830812833333333,95.2,4,12
180806.00,60.31955816666667,24.830812833333333,95.2,4,12
180807.00,60.31955816666667,24.830812833333333,95.2,4,12
180808.00,60.31955816666667,24.830812833333333,95.2,4,12
180819.00,60.31955816666667,24.830812833333333,95.2,4,12
180820.00,60.31955800000001,24.830812833333333,95.2,4,12
180821.00,60.31955800000001,24.830812833333333,95.2,4,12
180822.00,60.31955816666667,24.830812833333333,95.2,4,12
180823.00,60.31955816666667,24.830812833333333,95.2,4,12
180824.00,60.31955816666667,24.830812833333333,95.2,4,12
180825.00,60.31955816666667,24.830812833333333,95.2,4,12
180826.00,60.31955816666667,24.830812833333333,95.2,4,12
180827.00,60.31955816666667,24.830812833333333,95.2,4,12
180828.00,60.31955816666667,24.830812833333333,95.2,4,12
180830.00,60.31955816666667,24.830812833333333,95.2,4,12
180831.00,60.31955816666667,24.830812833333333,95.2,4,12
180832.00,60.31955816666667,24.830812833333333,95.2,4,12
180833.00,60.31955816666667,24.830812833333333,95.2,4,12
180834.00,60.31955816666667,24.830812833333333,95.2,4,12
180835.00,60.31955816666667,24.830812666666663,95.2,4,12
180837.00,60.31955816666667,24.830812833333333,95.2,4,12
180838.00,60.31955816666667,24.830812833333333,95.2,4,12
180850.00,60.31955816666667,24.830812833333333,95.2,4,12
180851.00,60.31955816666667,24.830812833333333,95.2,4,12
180853.00,60.31955816666667,24.830812833333333,95.2,4,12
180854.00,60.31955816666667,24.830812833333333,95.2,4,12
180855.00,60.31955800000001,24.830812833333333,95.2,4,12
180857.00,60.31955816666667,24.830812833333333,95.2,4,12
180858.00,60.31955816666667,24.830812833333333,95.2,4,12
180859.00,60.31955816666667,24.830812833333333,95.2,4,12
180900.00,60.31955800000001,24.830812833333333,95.2,4,12
180901.00,60.31955816666667,24.830812833333333,95.2,4,12
180902.00,60.31955816666667,24.830812833333333,95.2,4,12
180903.00,60.31955816666667,24.830812833333333,95.2,4,12
180904.00,60.31955816666667,24.830812833333333,95.2,4,12
180905.00,60.31955816666667,24.830812833333333,95.2,4,12
180906.00,60.31955816666667,24.830812833333333,95.2,4,12
180907.00,60.31955816666667,24.830812833333333,95.2,4,12
180919.00,60.31955816666667,24.830812833333333,95.2,4,12
180920.00,60.31955816666667,24.830812833333333,95.2,4,12
180921.00,60.31955816666667,24.830812833333333,95.2,4,12
180922.00,60.31955816666667,24.830812666666663,95.2,4,12
180923.00,60.31955816666667,24.830812833333333,95.2,4,12
180924.00,60.31955816666667,24.830812833333333,95.2,4,12
180925.00,60.31955816666667,24.830812833333333,95.2,4,12
180926.00,60.31955816666667,24.830812833333333,95.2,4,12
180927.00,60.31955816666667,24.830812833333333,95.2,4,12
180928.00,60.31955816666667,24.830812833333333,95.2,4,12
180929.00,60.31955816666667,24.830812833333333,95.2,4,12
180930.00,60.31955816666667,24.830812833333333,95.2,4,12
180931.00,60.31955816666667,24.830812833333333,95.2,4,12
180932.00,60.31955816666667,24.830812833333333,95.2,4,12
180933.00,60.31955816666667,24.830812833333333,95.2,4,12
180934.00,60.31955816666667,24.830812833333333,95.2,4,12
180935.00,60.31955816666667,24.830812833333333,95.2,4,12
180936.00,60.31955816666667,24.830812833333333,95.2,4,12
180937.00,60.31955816666667,24.830812833333333,95.2,4,12
180938.00,60.31955816666667,24.830812833333333,95.2,4,12
180939.00,60.31955816666667,24.830812833333333,95.2,4,12
180940.00,60.31955816666667,24.830812833333333,95.2,4,12
180941.00,60.31955816666667,24.830812833333333,95.2,4,12
180942.00,60.31955816666667,24.830812833333333,95.2,4,12
180943.00,60.31955816666667,24.830812833333333,95.2,4,12
180944.00,60.31955816666667,24.830812833333333,95.2,4,12
180945.00,60.31955816666667,24.830812833333333,95.2,4,12
180946.00,60.31955816666667,24.830812833333333,95.2,4,12
180947.00,60.31955816666667,24.830812833333333,95.2,4,12
180948.00,60.31955816666667,24.830812833333333,95.2,4,12
180949.00,60.31955816666667,24.830812833333333,95.2,4,12
180950.00,60.31955800000001,24.830812833333333,95.2,4,12
180951.00,60.31955816666667,24.830812833333333,95.2,4,12
180952.00,60.31955816666667,24.830812833333333,95.2,4,12
180953.00,60.31955816666667,24.830812833333333,95.2,4,12
180954.00,60.31955816666667,24.830812833333333,95.2,4,12
180955.00,60.31955816666667,24.830812833333333,95.2,4,12
180956.00,60.31955816666667,24.830812833333333,95.2,4,12
180957.00,60.31955816666667,24.830812833333333,95.2,4,12
180958.00,60.31955816666667,24.830812666666663,95.2,4,12
180959.00,60.31955816666667,24.830812833333333,95.2,4,12
181000.00,60.31955816666667,24.830812833333333,95.2,4,12
181001.00,60.31955816666667,24.830812833333333,95.2,4,12
181002.00,60.31955816666667,24.830812833333333,95.2,4,12
181003.00,60.31955816666667,24.830812833333333,95.2,4,12
181004.00,60.31955816666667,24.830812833333333,95.2,4,12
181015.00,60.31955816666667,24.830812833333333,95.2,4,12
181016.00,60.31955816666667,24.830812833333333,95.2,4,12
181017.00,60.31955816666667,24.830812833333333,95.2,4,12
181018.00,60.31955816666667,24.830812833333333,95.2,4,12
181019.00,60.31955816666667,24.830812833333333,95.2,4,12
181020.00,60.31955816666667,24.830812666666663,95.2,4,12
181021.00,60.31955816666667,24.830812666666663,95.2,4,12
181022.00,60.31955816666667,24.830812666666663,95.2,4,12
181023.00,60.31955816666667,24.830812666666663,95.2,4,12
181024.00,60.31955816666667,24.830812666666663,95.2,4,12
181025.00,60.31955816666667,24.830812666666663,95.2,4,12
181026.00,60.31955816666667,24.830812666666663,95.2,4,12
181027.00,60.31955816666667,24.830812666666663,95.2,4,12
181028.00,60.31955816666667,24.830812833333333,95.2,4,12
181029.00,60.31955816666667,24.830812833333333,95.2,4,12
181030.00,60.31955816666667,24.830812666666663,95.2,4,12
181041.00,60.31955816666667,24.830812833333333,95.2,4,12
181042.00,60.31955816666667,24.830812666666663,95.2,4,12
181043.00,60.31955816666667,24.830812666666663,95.2,4,12
181044.00,60.31955816666667,24.830812833333333,95.2,4,12
181045.00,60.31955816666667,24.830812833333333,95.2,4,12
181046.00,60.31955816666667,24.830812833333333,95.2,4,12
181047.00,60.31955816666667,24.830812833333333,95.2,4,12
181048.00,60.31955816666667,24.830812833333333,95.2,4,12
181049.00,60.31955816666667,24.830812833333333,95.2,4,12
181050.00,60.31955816666667,24.830812666666663,95.2,4,12
181051.00,60.31955816666667,24.830812666666663,95.2,4,12
181052.00,60.31955816666667,24.830812833333333,95.2,4,12
181104.00,60.31955816666667,24.830812833333333,95.2,4,12
181105.00,60.31955816666667,24.830812666666663,95.2,4,12
181106.00,60.31955816666667,24.830812666666663,95.2,4,12
181107.00,60.31955816666667,24.830812833333333,95.2,4,12
181108.00,60.31955800000001,24.830812833333333,95.2,4,12
181109.00,60.31955816666667,24.830812666666663,95.2,4,12
181110.00,60.31955816666667,24.830812666666663,95.2,4,12
181111.00,60.31955816666667,24.830812666666663,95.2,4,12
181112.00,60.31955816666667,24.830812666666663,95.2,4,12
181113.00,60.31955816666667,24.830812833333333,95.2,4,12
181124.00,60.31955816666667,24.830812666666663,95.2,4,12
181125.00,60.31955816666667,24.830812666666663,95.2,4,12
181126.00,60.31955816666667,24.830812833333333,95.2,4,12
181127.00,60.31955816666667,24.830812833333333,95.2,4,12
181128.00,60.31955816666667,24.830812833333333,95.2,4,12
181129.00,60.31955816666667,24.830812666666663,95.2,4,12
181130.00,60.31955816666667,24.830812666666663,95.2,4,12
181131.00,60.31955816666667,24.830812833333333,95.2,4,12
181132.00,60.31955816666667,24.830812833333333,95.2,4,12
181133.00,60.31955816666667,24.830812833333333,95.2,4,12
181134.00,60.31955816666667,24.830812666666663,95.2,4,12
181135.00,60.31955816666667,24.830812666666663,95.2,4,12
181136.00,60.31955816666667,24.830812833333333,95.2,4,12
181137.00,60.31955816666667,24.830812666666663,95.2,4,12
181138.00,60.31955816666667,24.830812666666663,95.2,4,12
